Category,Name,Value,Usage,Description,Severity
Grid,Grid Item Span 5,calc(24/5),五列跨度,五列布局每项跨度,High
Grid,Grid Item Span 4,6,四列跨度,四列布局每项跨6列,High
Grid,Grid Item Span 3,8,三列跨度,三列布局每项跨8列,High
Grid,Grid Item Span 2,12,两列跨度,两列布局每项跨12列,Medium
Grid,Grid Item Span 1,24,单列跨度,单列布局每项跨24列,Medium
Grid,Grid Button Span,auto,按钮跨度,按钮组跨度自适应,High
Collapse,Collapse Default Rows,2,默认显示行数,默认显示两行筛选项,High
Collapse,Collapse Max Rows,none,最大显示行数,展开后无行数限制,Medium
Collapse,Collapse Animation,slideDown,折叠动画,折叠展开滑动动画,Medium
Collapse,Collapse Duration,200ms,折叠动画时长,折叠动画200毫秒,Low
Collapse,Collapse Overflow,hidden,折叠溢出,折叠时内容隐藏,Medium
State,State Loading,false,加载状态,筛选加载状态,Medium
State,State Loading Icon,LoadingOutlined,加载图标,加载中旋转图标,Medium
State,State Loading Text,查询中...,加载文字,加载中提示文字,Medium
State,State Disabled,false,禁用状态,筛选禁用状态,Medium
Validation,Validation Show,false,显示验证,筛选项默认不显示验证,Low
Validation,Validation Trigger,submit,验证触发,提交时触发验证,Low
Validation,Validation Error Color,#F53F3F,验证错误颜色,验证错误红色,Medium
Accessibility,A11y Role,search,无障碍角色,筛选区域search角色,High
Accessibility,A11y Aria Label,高级筛选,无障碍标签,筛选区域aria标签,High
Accessibility,A11y Keyboard Navigation,true,键盘导航,支持Tab键导航,High
Accessibility,A11y Enter Submit,true,回车提交,回车键触发查询,High
Accessibility,A11y Focus Visible,2px solid #165DFF,焦点可见,键盘焦点蓝色边框,Medium
ZIndex,ZIndex Dropdown,1050,下拉层级,下拉面板层级1050,Medium
ZIndex,ZIndex DatePicker,1050,日期选择器层级,日期面板层级1050,Medium
API,API Model,object,筛选数据,筛选表单数据对象,High
API,API Fields,array,筛选字段,筛选字段配置数组,High
API,API Columns,5,列数,筛选项列数,High
API,API Default Rows,2,默认行数,默认显示行数,High
API,API Expand,false,展开状态,是否展开高级筛选,High
API,API Loading,false,加载状态,是否显示加载状态,Medium
API,API Show Search,true,显示查询,是否显示查询按钮,High
API,API Show Reset,true,显示重置,是否显示重置按钮,High
API,API Show Expand,true,显示展开,是否显示展开按钮,High
API,API Label Width,auto,标签宽度,筛选标签宽度,Medium
API,API Gutter,24,栅格间距,筛选栅格间距,Medium
Event,Event Search,onSearch,查询事件,点击查询按钮时触发,High
Event,Event Reset,onReset,重置事件,点击重置按钮时触发,High
Event,Event Expand,onExpand,展开事件,展开收起时触发,Medium
Event,Event Change,onChange,变化事件,筛选值变化时触发,Medium
Event,Event Submit,onSubmit,提交事件,表单提交时触发,High
Event,Event Values Change,onValuesChange,值变化事件,筛选值变化时触发,Medium
Guideline,Guideline Field Order,字段顺序,顺序指南,常用筛选字段放在前面,High
Guideline,Guideline Field Count,字段数量,数量指南,筛选字段不宜过多建议5-10个,High
Guideline,Guideline Default Value,默认值,默认值指南,根据业务设置合理默认值,Medium
Guideline,Guideline Placeholder,占位提示,占位符指南,使用占位符提示输入内容,Medium
Guideline,Guideline Responsive,响应式,响应式指南,筛选区域应适配不同分辨率,High
Guideline,Guideline Expand Logic,展开逻辑,展开指南,常用字段在收起状态可见,High
Guideline,Guideline Button Position,按钮位置,按钮指南,查询重置按钮在右侧,High
Guideline,Guideline Search Feedback,查询反馈,反馈指南,查询时显示加载状态,Medium
Guideline,Guideline Reset Confirm,重置确认,重置指南,重置前可考虑二次确认,Low
Guideline,Guideline Remember Filter,记住筛选,记忆指南,可考虑记住用户筛选条件,Low
Extra,Extra Slot Before,before,前置插槽,筛选区域前置内容插槽,Low
Extra,Extra Slot After,after,后置插槽,筛选区域后置内容插槽,Low
Extra,Extra Slot Button,button,按钮插槽,自定义按钮插槽,Low
Extra,Extra Slot Expand,expand,展开插槽,自定义展开内容插槽,Low
Animation,Animation Expand,slideDown,展开动画,展开时下滑动画,Medium
Animation,Animation Collapse,slideUp,收起动画,收起时上滑动画,Medium
Animation,Animation Duration,200ms,动画时长,动画持续200毫秒,Low
Animation,Animation Timing,ease-out,动画缓动,动画缓出效果,Low
Theme,Theme Background,#FFFFFF,主题背景,筛选区域背景色,High
Theme,Theme Border Color,#E5E6EB,主题边框色,筛选控件边框色,High
Theme,Theme Primary Color,#165DFF,主题主色,查询按钮主色,High
Theme,Theme Text Color,#1D2129,主题文字色,筛选文字颜色,High
Theme,Theme Placeholder Color,#C9CDD4,主题占位符色,占位符文字颜色,High
Theme,Theme Label Color,#1D2129,主题标签色,标签文字颜色,High
